,Lista/Pacto,Partido,Votos,comuna,comuna_id,circ_electoral,circ_electoral_id,mesa,id_mesa,Porcentaje,Candidatos,Electo,,distrito
4,YQ.APRUEBO DIGNIDAD,IND-COMUNES,2,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"1,45%",18. MARIA INES BARRERA BARRERA (M),,,25.0
5,YQ.APRUEBO DIGNIDAD,IND-COMUNES,1,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"0,72%",19. MARIO JACINTO GONZALEZ ESPARZA (H),,,25.0
0,ZQ.NUESTRAS VOCES (D25),IND,3,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"2,17%",20. CRISTINA PATRICIA AÑASCO HINOSTROZA (M),,,25.0
1,ZQ.NUESTRAS VOCES (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"1,45%",21. FELIPE ANDRES MATUS BARRIENTOS (H),,,25.0
2,ZQ.NUESTRAS VOCES (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"0,72%",22. BEATRIZ BAHAMONDES ARANEDA (M),,,25.0
3,ZQ.NUESTRAS VOCES (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"1,45%",23. CLAUDIO JAVIER PAREJA PINEDA (H),,,25.0
0,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,5,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"3,62%",24. MARIA CAROLINA LAGOS OYARZUN (M),,,25.0
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"1,45%",25. JUAN CARLOS SEBASTIAN CLARET POOL (H),,,25.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"0,72%",26. JORGE ALEJANDRO CONTRERAS GODOY (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,9,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"6,52%",27. RODRIGO IGNACIO HIDALGO SOLIS (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,3,FRUTILLAR,2711,FRUTILLAR,7464,13M,74640013,"2,17%",28. MERI ROSBITA FUENTEALBA PACHECO (M),,,25.0
0,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,5,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"3,79%",1. VICTORIA PILAR ARRIAGADA OYARZUN (M),,,25.0
1,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"1,52%",2. AQUILES BERNABE MERCADO RIOSECO (H),,,25.0
0,XP.VAMOS POR CHILE,IND-UDI,1,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"0,76%",3. MARIA CECILIA UBILLA PEREZ (M),,*,25.0
1,XP.VAMOS POR CHILE,IND-UDI,4,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"3,03%",4. SERGIO ANTONIO WILLER DANIEL (H),,,25.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,1,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"0,76%",5. ALICIA VESPERINAS BARRIENTOS (M),,,25.0
3,XP.VAMOS POR CHILE,RN,34,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"25,76%",6. HARRY JURGENSEN CAESAR (H),,*,25.0
4,XP.VAMOS POR CHILE,REPUBL.,3,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"2,27%",7. MARISOL DEL CARMEN BAÑARES ZUÑIGA (M),,,25.0
0,YB.LISTA DEL APRUEBO,PL,6,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"4,55%",8. GIOVANNA ELVIRA MOREIRA ALMONACID (M),,,25.0
1,YB.LISTA DEL APRUEBO,PDC,1,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"0,76%",9. JUAN  ALVAREZ QUEULO (H),,,25.0
2,YB.LISTA DEL APRUEBO,IND-PL,3,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"2,27%",10. LUISA FERNANDA DE LA PRIDA SANHUEZA (M),,,25.0
3,YB.LISTA DEL APRUEBO,PS,7,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"5,30%",11. ENZO JARAMILLO HOTT (H),,,25.0
4,YB.LISTA DEL APRUEBO,IND-PDC,3,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"2,27%",12. CECILIA  KRAMM KRAMM (M),,,25.0
5,YB.LISTA DEL APRUEBO,PS,14,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"10,61%",13. MARIO VARGAS VIDAL (H),,*,25.0
0,YQ.APRUEBO DIGNIDAD,RD,8,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"6,06%",14. DANIELA ABIGAIL CARVACHO DIAZ (M),,,25.0
1,YQ.APRUEBO DIGNIDAD,IND-RD,1,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"0,76%",15. GUSTAVO SALVO PEREIRA (H),,,25.0
2,YQ.APRUEBO DIGNIDAD,PCCH,3,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"2,27%",16. ELBA ELENA VARGAS FUENTES (M),,,25.0
3,YQ.APRUEBO DIGNIDAD,IND-PCCH,6,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"4,55%",17. GONZALO ELISEO DIAZ MARTINEZ (H),,,25.0
4,YQ.APRUEBO DIGNIDAD,IND-COMUNES,2,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"1,52%",18. MARIA INES BARRERA BARRERA (M),,,25.0
5,YQ.APRUEBO DIGNIDAD,IND-COMUNES,1,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"0,76%",19. MARIO JACINTO GONZALEZ ESPARZA (H),,,25.0
0,ZQ.NUESTRAS VOCES (D25),IND,3,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"2,27%",20. CRISTINA PATRICIA AÑASCO HINOSTROZA (M),,,25.0
1,ZQ.NUESTRAS VOCES (D25),IND,3,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"2,27%",21. FELIPE ANDRES MATUS BARRIENTOS (H),,,25.0
2,ZQ.NUESTRAS VOCES (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"1,52%",22. BEATRIZ BAHAMONDES ARANEDA (M),,,25.0
3,ZQ.NUESTRAS VOCES (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"0,76%",23. CLAUDIO JAVIER PAREJA PINEDA (H),,,25.0
0,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,4,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"3,03%",24. MARIA CAROLINA LAGOS OYARZUN (M),,,25.0
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"1,52%",25. JUAN CARLOS SEBASTIAN CLARET POOL (H),,,25.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"1,52%",26. JORGE ALEJANDRO CONTRERAS GODOY (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,4,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"3,03%",27. RODRIGO IGNACIO HIDALGO SOLIS (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,6,FRUTILLAR,2711,FRUTILLAR,7464,14M,74640014,"4,55%",28. MERI ROSBITA FUENTEALBA PACHECO (M),,,25.0
0,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,8,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"5,06%",1. VICTORIA PILAR ARRIAGADA OYARZUN (M),,,25.0
1,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,63%",2. AQUILES BERNABE MERCADO RIOSECO (H),,,25.0
0,XP.VAMOS POR CHILE,IND-UDI,2,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"1,27%",3. MARIA CECILIA UBILLA PEREZ (M),,*,25.0
1,XP.VAMOS POR CHILE,IND-UDI,8,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"5,06%",4. SERGIO ANTONIO WILLER DANIEL (H),,,25.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,3,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"1,90%",5. ALICIA VESPERINAS BARRIENTOS (M),,,25.0
3,XP.VAMOS POR CHILE,RN,40,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"25,32%",6. HARRY JURGENSEN CAESAR (H),,*,25.0
4,XP.VAMOS POR CHILE,REPUBL.,4,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"2,53%",7. MARISOL DEL CARMEN BAÑARES ZUÑIGA (M),,,25.0
0,YB.LISTA DEL APRUEBO,PL,4,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"2,53%",8. GIOVANNA ELVIRA MOREIRA ALMONACID (M),,,25.0
1,YB.LISTA DEL APRUEBO,PDC,1,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,63%",9. JUAN  ALVAREZ QUEULO (H),,,25.0
2,YB.LISTA DEL APRUEBO,IND-PL,2,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"1,27%",10. LUISA FERNANDA DE LA PRIDA SANHUEZA (M),,,25.0
3,YB.LISTA DEL APRUEBO,PS,2,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"1,27%",11. ENZO JARAMILLO HOTT (H),,,25.0
4,YB.LISTA DEL APRUEBO,IND-PDC,3,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"1,90%",12. CECILIA  KRAMM KRAMM (M),,,25.0
5,YB.LISTA DEL APRUEBO,PS,31,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"19,62%",13. MARIO VARGAS VIDAL (H),,*,25.0
0,YQ.APRUEBO DIGNIDAD,RD,2,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"1,27%",14. DANIELA ABIGAIL CARVACHO DIAZ (M),,,25.0
1,YQ.APRUEBO DIGNIDAD,IND-RD,1,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,63%",15. GUSTAVO SALVO PEREIRA (H),,,25.0
2,YQ.APRUEBO DIGNIDAD,PCCH,1,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,63%",16. ELBA ELENA VARGAS FUENTES (M),,,25.0
3,YQ.APRUEBO DIGNIDAD,IND-PCCH,0,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,00%",17. GONZALO ELISEO DIAZ MARTINEZ (H),,,25.0
4,YQ.APRUEBO DIGNIDAD,IND-COMUNES,0,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,00%",18. MARIA INES BARRERA BARRERA (M),,,25.0
5,YQ.APRUEBO DIGNIDAD,IND-COMUNES,1,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,63%",19. MARIO JACINTO GONZALEZ ESPARZA (H),,,25.0
0,ZQ.NUESTRAS VOCES (D25),IND,0,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,00%",20. CRISTINA PATRICIA AÑASCO HINOSTROZA (M),,,25.0
1,ZQ.NUESTRAS VOCES (D25),IND,5,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"3,16%",21. FELIPE ANDRES MATUS BARRIENTOS (H),,,25.0
2,ZQ.NUESTRAS VOCES (D25),IND,3,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"1,90%",22. BEATRIZ BAHAMONDES ARANEDA (M),,,25.0
3,ZQ.NUESTRAS VOCES (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"0,63%",23. CLAUDIO JAVIER PAREJA PINEDA (H),,,25.0
0,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,9,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"5,70%",24. MARIA CAROLINA LAGOS OYARZUN (M),,,25.0
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,3,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"1,90%",25. JUAN CARLOS SEBASTIAN CLARET POOL (H),,,25.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,6,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"3,80%",26. JORGE ALEJANDRO CONTRERAS GODOY (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,11,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"6,96%",27. RODRIGO IGNACIO HIDALGO SOLIS (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,6,FRUTILLAR,2711,FRUTILLAR,7464,15M,74640015,"3,80%",28. MERI ROSBITA FUENTEALBA PACHECO (M),,,25.0
0,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,6,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"4,35%",1. VICTORIA PILAR ARRIAGADA OYARZUN (M),,,25.0
1,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"0,72%",2. AQUILES BERNABE MERCADO RIOSECO (H),,,25.0
0,XP.VAMOS POR CHILE,IND-UDI,2,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"1,45%",3. MARIA CECILIA UBILLA PEREZ (M),,*,25.0
1,XP.VAMOS POR CHILE,IND-UDI,3,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"2,17%",4. SERGIO ANTONIO WILLER DANIEL (H),,,25.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,3,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"2,17%",5. ALICIA VESPERINAS BARRIENTOS (M),,,25.0
3,XP.VAMOS POR CHILE,RN,26,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"18,84%",6. HARRY JURGENSEN CAESAR (H),,*,25.0
4,XP.VAMOS POR CHILE,REPUBL.,6,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"4,35%",7. MARISOL DEL CARMEN BAÑARES ZUÑIGA (M),,,25.0
0,YB.LISTA DEL APRUEBO,PL,2,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"1,45%",8. GIOVANNA ELVIRA MOREIRA ALMONACID (M),,,25.0
1,YB.LISTA DEL APRUEBO,PDC,2,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"1,45%",9. JUAN  ALVAREZ QUEULO (H),,,25.0
2,YB.LISTA DEL APRUEBO,IND-PL,4,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"2,90%",10. LUISA FERNANDA DE LA PRIDA SANHUEZA (M),,,25.0
3,YB.LISTA DEL APRUEBO,PS,8,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"5,80%",11. ENZO JARAMILLO HOTT (H),,,25.0
4,YB.LISTA DEL APRUEBO,IND-PDC,5,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"3,62%",12. CECILIA  KRAMM KRAMM (M),,,25.0
5,YB.LISTA DEL APRUEBO,PS,21,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"15,22%",13. MARIO VARGAS VIDAL (H),,*,25.0
0,YQ.APRUEBO DIGNIDAD,RD,8,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"5,80%",14. DANIELA ABIGAIL CARVACHO DIAZ (M),,,25.0
1,YQ.APRUEBO DIGNIDAD,IND-RD,0,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"0,00%",15. GUSTAVO SALVO PEREIRA (H),,,25.0
2,YQ.APRUEBO DIGNIDAD,PCCH,3,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"2,17%",16. ELBA ELENA VARGAS FUENTES (M),,,25.0
3,YQ.APRUEBO DIGNIDAD,IND-PCCH,1,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"0,72%",17. GONZALO ELISEO DIAZ MARTINEZ (H),,,25.0
4,YQ.APRUEBO DIGNIDAD,IND-COMUNES,2,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"1,45%",18. MARIA INES BARRERA BARRERA (M),,,25.0
5,YQ.APRUEBO DIGNIDAD,IND-COMUNES,0,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"0,00%",19. MARIO JACINTO GONZALEZ ESPARZA (H),,,25.0
0,ZQ.NUESTRAS VOCES (D25),IND,0,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"0,00%",20. CRISTINA PATRICIA AÑASCO HINOSTROZA (M),,,25.0
1,ZQ.NUESTRAS VOCES (D25),IND,3,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"2,17%",21. FELIPE ANDRES MATUS BARRIENTOS (H),,,25.0
2,ZQ.NUESTRAS VOCES (D25),IND,4,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"2,90%",22. BEATRIZ BAHAMONDES ARANEDA (M),,,25.0
3,ZQ.NUESTRAS VOCES (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"0,72%",23. CLAUDIO JAVIER PAREJA PINEDA (H),,,25.0
0,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"1,45%",24. MARIA CAROLINA LAGOS OYARZUN (M),,,25.0
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"0,72%",25. JUAN CARLOS SEBASTIAN CLARET POOL (H),,,25.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,4,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"2,90%",26. JORGE ALEJANDRO CONTRERAS GODOY (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,13,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"9,42%",27. RODRIGO IGNACIO HIDALGO SOLIS (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,7,FRUTILLAR,2711,FRUTILLAR,7464,16M,74640016,"5,07%",28. MERI ROSBITA FUENTEALBA PACHECO (M),,,25.0
0,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,9,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"6,29%",1. VICTORIA PILAR ARRIAGADA OYARZUN (M),,,25.0
1,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,1,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"0,70%",2. AQUILES BERNABE MERCADO RIOSECO (H),,,25.0
0,XP.VAMOS POR CHILE,IND-UDI,2,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"1,40%",3. MARIA CECILIA UBILLA PEREZ (M),,*,25.0
1,XP.VAMOS POR CHILE,IND-UDI,3,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"2,10%",4. SERGIO ANTONIO WILLER DANIEL (H),,,25.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,2,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"1,40%",5. ALICIA VESPERINAS BARRIENTOS (M),,,25.0
3,XP.VAMOS POR CHILE,RN,38,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"26,57%",6. HARRY JURGENSEN CAESAR (H),,*,25.0
4,XP.VAMOS POR CHILE,REPUBL.,6,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"4,20%",7. MARISOL DEL CARMEN BAÑARES ZUÑIGA (M),,,25.0
0,YB.LISTA DEL APRUEBO,PL,9,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"6,29%",8. GIOVANNA ELVIRA MOREIRA ALMONACID (M),,,25.0
1,YB.LISTA DEL APRUEBO,PDC,2,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"1,40%",9. JUAN  ALVAREZ QUEULO (H),,,25.0
2,YB.LISTA DEL APRUEBO,IND-PL,4,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"2,80%",10. LUISA FERNANDA DE LA PRIDA SANHUEZA (M),,,25.0
3,YB.LISTA DEL APRUEBO,PS,4,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"2,80%",11. ENZO JARAMILLO HOTT (H),,,25.0
4,YB.LISTA DEL APRUEBO,IND-PDC,2,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"1,40%",12. CECILIA  KRAMM KRAMM (M),,,25.0
5,YB.LISTA DEL APRUEBO,PS,13,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"9,09%",13. MARIO VARGAS VIDAL (H),,*,25.0
0,YQ.APRUEBO DIGNIDAD,RD,7,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"4,90%",14. DANIELA ABIGAIL CARVACHO DIAZ (M),,,25.0
1,YQ.APRUEBO DIGNIDAD,IND-RD,1,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"0,70%",15. GUSTAVO SALVO PEREIRA (H),,,25.0
2,YQ.APRUEBO DIGNIDAD,PCCH,1,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"0,70%",16. ELBA ELENA VARGAS FUENTES (M),,,25.0
3,YQ.APRUEBO DIGNIDAD,IND-PCCH,1,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"0,70%",17. GONZALO ELISEO DIAZ MARTINEZ (H),,,25.0
4,YQ.APRUEBO DIGNIDAD,IND-COMUNES,1,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"0,70%",18. MARIA INES BARRERA BARRERA (M),,,25.0
5,YQ.APRUEBO DIGNIDAD,IND-COMUNES,2,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"1,40%",19. MARIO JACINTO GONZALEZ ESPARZA (H),,,25.0
0,ZQ.NUESTRAS VOCES (D25),IND,5,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"3,50%",20. CRISTINA PATRICIA AÑASCO HINOSTROZA (M),,,25.0
1,ZQ.NUESTRAS VOCES (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"1,40%",21. FELIPE ANDRES MATUS BARRIENTOS (H),,,25.0
2,ZQ.NUESTRAS VOCES (D25),IND,0,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"0,00%",22. BEATRIZ BAHAMONDES ARANEDA (M),,,25.0
3,ZQ.NUESTRAS VOCES (D25),IND,2,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"1,40%",23. CLAUDIO JAVIER PAREJA PINEDA (H),,,25.0
0,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,8,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"5,59%",24. MARIA CAROLINA LAGOS OYARZUN (M),,,25.0
1,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,3,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"2,10%",25. JUAN CARLOS SEBASTIAN CLARET POOL (H),,,25.0
2,ZT.INDEPENDIENTES POR LA NUEVA CONSTITUCION (D25),IND,6,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"4,20%",26. JORGE ALEJANDRO CONTRERAS GODOY (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,5,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"3,50%",27. RODRIGO IGNACIO HIDALGO SOLIS (H),,,25.0
0,CANDIDATURA INDEPENDIENTE,IND,4,FRUTILLAR,2711,FRUTILLAR,7464,17M,74640017,"2,80%",28. MERI ROSBITA FUENTEALBA PACHECO (M),,,25.0
0,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,5,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"3,36%",1. VICTORIA PILAR ARRIAGADA OYARZUN (M),,,25.0
1,Q.LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),IND,4,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"2,68%",2. AQUILES BERNABE MERCADO RIOSECO (H),,,25.0
0,XP.VAMOS POR CHILE,IND-UDI,3,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"2,01%",3. MARIA CECILIA UBILLA PEREZ (M),,*,25.0
1,XP.VAMOS POR CHILE,IND-UDI,4,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"2,68%",4. SERGIO ANTONIO WILLER DANIEL (H),,,25.0
2,XP.VAMOS POR CHILE,IND-EVOPOLI,2,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"1,34%",5. ALICIA VESPERINAS BARRIENTOS (M),,,25.0
3,XP.VAMOS POR CHILE,RN,32,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"21,48%",6. HARRY JURGENSEN CAESAR (H),,*,25.0
4,XP.VAMOS POR CHILE,REPUBL.,3,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"2,01%",7. MARISOL DEL CARMEN BAÑARES ZUÑIGA (M),,,25.0
0,YB.LISTA DEL APRUEBO,PL,6,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"4,03%",8. GIOVANNA ELVIRA MOREIRA ALMONACID (M),,,25.0
1,YB.LISTA DEL APRUEBO,PDC,2,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"1,34%",9. JUAN  ALVAREZ QUEULO (H),,,25.0
2,YB.LISTA DEL APRUEBO,IND-PL,2,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"1,34%",10. LUISA FERNANDA DE LA PRIDA SANHUEZA (M),,,25.0
3,YB.LISTA DEL APRUEBO,PS,1,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"0,67%",11. ENZO JARAMILLO HOTT (H),,,25.0
4,YB.LISTA DEL APRUEBO,IND-PDC,3,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"2,01%",12. CECILIA  KRAMM KRAMM (M),,,25.0
5,YB.LISTA DEL APRUEBO,PS,23,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"15,44%",13. MARIO VARGAS VIDAL (H),,*,25.0
0,YQ.APRUEBO DIGNIDAD,RD,5,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"3,36%",14. DANIELA ABIGAIL CARVACHO DIAZ (M),,,25.0
1,YQ.APRUEBO DIGNIDAD,IND-RD,0,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"0,00%",15. GUSTAVO SALVO PEREIRA (H),,,25.0
2,YQ.APRUEBO DIGNIDAD,PCCH,22,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"14,77%",16. ELBA ELENA VARGAS FUENTES (M),,,25.0
3,YQ.APRUEBO DIGNIDAD,IND-PCCH,0,FRUTILLAR,2711,FRUTILLAR,7464,18M,74640018,"0,00%",17. GONZALO ELISEO DIAZ MARTINEZ (H),,,25.0
