,Lista/Pacto,Partido,Votos,comuna,comuna_id,circ_electoral,circ_electoral_id,mesa,id_mesa,Porcentaje,Candidatos,Electo,,distrito
3,YD.PATAGONIA SOMOS TODOS (D27),IND,2,AYSEN,2739,AISEN,7491,17M,74910017,"1,47%",20. JOSE LUIS SANCHEZ HUENTELICAN (H),,,27.0
4,YD.PATAGONIA SOMOS TODOS (D27),IND,2,AYSEN,2739,AISEN,7491,17M,74910017,"1,47%",21. CLAUDIO ALEJANDRO FIGUEROA ASI (H),,,27.0
0,YQ.APRUEBO DIGNIDAD,IND-RD,2,AYSEN,2739,AISEN,7491,17M,74910017,"1,47%",22. YARELA NICOHL GOMEZ SANCHEZ (M),,*,27.0
1,YQ.APRUEBO DIGNIDAD,RD,1,AYSEN,2739,AISEN,7491,17M,74910017,"0,74%",23. JULIO FRANCISCO ÑANCO ANTILEF (H),,,27.0
2,YQ.APRUEBO DIGNIDAD,PCCH,2,AYSEN,2739,AISEN,7491,17M,74910017,"1,47%",24. ROSA MAGDALENA PESUTIC VUKASOVIC (M),,,27.0
3,YQ.APRUEBO DIGNIDAD,PCCH,0,AYSEN,2739,AISEN,7491,17M,74910017,"0,00%",25. SAMUEL MALAQUIAS NAVARRO CASTRO (H),,,27.0
4,YQ.APRUEBO DIGNIDAD,PCCH,2,AYSEN,2739,AISEN,7491,17M,74910017,"1,47%",26. DIEGO HERNAN SALINAS BARRERA (H),,,27.0
0,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,3,AYSEN,2739,AISEN,7491,18M,74910018,"2,04%",1. DEISY PAULINA AVENDAÑO AVENDAÑO (M),,,27.0
1,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,7,AYSEN,2739,AISEN,7491,18M,74910018,"4,76%",2. PATRICIO ORLANDO SEGURA ORTIZ (H),,,27.0
2,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,0,AYSEN,2739,AISEN,7491,18M,74910018,"0,00%",3. ILSIE BEATRIZ WOLF HERRERA (M),,,27.0
3,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,3,AYSEN,2739,AISEN,7491,18M,74910018,"2,04%",4. CECILIO ALIER AGUILAR GALINDO (H),,,27.0
4,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,1,AYSEN,2739,AISEN,7491,18M,74910018,"0,68%",5. JORGE CONTRERAS MUÑOZ (H),,,27.0
0,XP.VAMOS POR CHILE,EVOPOLI,14,AYSEN,2739,AISEN,7491,18M,74910018,"9,52%",6. GEOCONDA NAVARRETE ARRATIA (M),,*,27.0
1,XP.VAMOS POR CHILE,IND-UDI,2,AYSEN,2739,AISEN,7491,18M,74910018,"1,36%",7. ARISTIDES BENAVENTE ANINAT (H),,,27.0
2,XP.VAMOS POR CHILE,UDI,2,AYSEN,2739,AISEN,7491,18M,74910018,"1,36%",8. MARIA TERESA CALVIS AVILES (M),,,27.0
3,XP.VAMOS POR CHILE,RN,9,AYSEN,2739,AISEN,7491,18M,74910018,"6,12%",9. MARCOS VARGAS ACEITUNO (H),,,27.0
4,XP.VAMOS POR CHILE,EVOPOLI,0,AYSEN,2739,AISEN,7491,18M,74910018,"0,00%",10. CINTHYA GIOVANNA PANTANALLI WANDERSLEBEN (M),,,27.0
0,YB.LISTA DEL APRUEBO,PS,7,AYSEN,2739,AISEN,7491,18M,74910018,"4,76%",11. VIVIANA BETANCOURT GALLEGOS (M),,,27.0
1,YB.LISTA DEL APRUEBO,PS,75,AYSEN,2739,AISEN,7491,18M,74910018,"51,02%",12. TOMAS LAIBE SAEZ (H),,*,27.0
2,YB.LISTA DEL APRUEBO,PPD,4,AYSEN,2739,AISEN,7491,18M,74910018,"2,72%",13. PAULINA PAZ RUZ DELFIN (M),,,27.0
3,YB.LISTA DEL APRUEBO,PR,2,AYSEN,2739,AISEN,7491,18M,74910018,"1,36%",14. GUILLERMO MARTINEZ GONZALEZ (H),,,27.0
4,YB.LISTA DEL APRUEBO,PDC,1,AYSEN,2739,AISEN,7491,18M,74910018,"0,68%",15. JANNETTE SALGADO CHACON (M),,,27.0
5,YB.LISTA DEL APRUEBO,PDC,1,AYSEN,2739,AISEN,7491,18M,74910018,"0,68%",16. MARIO SANDOVAL VARGAS (H),,,27.0
0,YD.PATAGONIA SOMOS TODOS (D27),IND,0,AYSEN,2739,AISEN,7491,18M,74910018,"0,00%",17. MACARENA MAGDALENA MEDRANO VILLAGRA (M),,,27.0
1,YD.PATAGONIA SOMOS TODOS (D27),IND,1,AYSEN,2739,AISEN,7491,18M,74910018,"0,68%",18. LUIS ROLANDO DEL RIO MONCADA (H),,,27.0
2,YD.PATAGONIA SOMOS TODOS (D27),IND,2,AYSEN,2739,AISEN,7491,18M,74910018,"1,36%",19. DINA ELIZABETH AHUMADA CARES (M),,,27.0
3,YD.PATAGONIA SOMOS TODOS (D27),IND,0,AYSEN,2739,AISEN,7491,18M,74910018,"0,00%",20. JOSE LUIS SANCHEZ HUENTELICAN (H),,,27.0
4,YD.PATAGONIA SOMOS TODOS (D27),IND,0,AYSEN,2739,AISEN,7491,18M,74910018,"0,00%",21. CLAUDIO ALEJANDRO FIGUEROA ASI (H),,,27.0
0,YQ.APRUEBO DIGNIDAD,IND-RD,6,AYSEN,2739,AISEN,7491,18M,74910018,"4,08%",22. YARELA NICOHL GOMEZ SANCHEZ (M),,*,27.0
1,YQ.APRUEBO DIGNIDAD,RD,2,AYSEN,2739,AISEN,7491,18M,74910018,"1,36%",23. JULIO FRANCISCO ÑANCO ANTILEF (H),,,27.0
2,YQ.APRUEBO DIGNIDAD,PCCH,4,AYSEN,2739,AISEN,7491,18M,74910018,"2,72%",24. ROSA MAGDALENA PESUTIC VUKASOVIC (M),,,27.0
3,YQ.APRUEBO DIGNIDAD,PCCH,1,AYSEN,2739,AISEN,7491,18M,74910018,"0,68%",25. SAMUEL MALAQUIAS NAVARRO CASTRO (H),,,27.0
4,YQ.APRUEBO DIGNIDAD,PCCH,0,AYSEN,2739,AISEN,7491,18M,74910018,"0,00%",26. DIEGO HERNAN SALINAS BARRERA (H),,,27.0
0,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,1,AYSEN,2739,AISEN,7491,19M,74910019,"0,74%",1. DEISY PAULINA AVENDAÑO AVENDAÑO (M),,,27.0
1,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,2,AYSEN,2739,AISEN,7491,19M,74910019,"1,48%",2. PATRICIO ORLANDO SEGURA ORTIZ (H),,,27.0
2,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,0,AYSEN,2739,AISEN,7491,19M,74910019,"0,00%",3. ILSIE BEATRIZ WOLF HERRERA (M),,,27.0
3,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,0,AYSEN,2739,AISEN,7491,19M,74910019,"0,00%",4. CECILIO ALIER AGUILAR GALINDO (H),,,27.0
4,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,2,AYSEN,2739,AISEN,7491,19M,74910019,"1,48%",5. JORGE CONTRERAS MUÑOZ (H),,,27.0
0,XP.VAMOS POR CHILE,EVOPOLI,15,AYSEN,2739,AISEN,7491,19M,74910019,"11,11%",6. GEOCONDA NAVARRETE ARRATIA (M),,*,27.0
1,XP.VAMOS POR CHILE,IND-UDI,2,AYSEN,2739,AISEN,7491,19M,74910019,"1,48%",7. ARISTIDES BENAVENTE ANINAT (H),,,27.0
2,XP.VAMOS POR CHILE,UDI,3,AYSEN,2739,AISEN,7491,19M,74910019,"2,22%",8. MARIA TERESA CALVIS AVILES (M),,,27.0
3,XP.VAMOS POR CHILE,RN,5,AYSEN,2739,AISEN,7491,19M,74910019,"3,70%",9. MARCOS VARGAS ACEITUNO (H),,,27.0
4,XP.VAMOS POR CHILE,EVOPOLI,0,AYSEN,2739,AISEN,7491,19M,74910019,"0,00%",10. CINTHYA GIOVANNA PANTANALLI WANDERSLEBEN (M),,,27.0
0,YB.LISTA DEL APRUEBO,PS,6,AYSEN,2739,AISEN,7491,19M,74910019,"4,44%",11. VIVIANA BETANCOURT GALLEGOS (M),,,27.0
1,YB.LISTA DEL APRUEBO,PS,75,AYSEN,2739,AISEN,7491,19M,74910019,"55,56%",12. TOMAS LAIBE SAEZ (H),,*,27.0
2,YB.LISTA DEL APRUEBO,PPD,2,AYSEN,2739,AISEN,7491,19M,74910019,"1,48%",13. PAULINA PAZ RUZ DELFIN (M),,,27.0
3,YB.LISTA DEL APRUEBO,PR,2,AYSEN,2739,AISEN,7491,19M,74910019,"1,48%",14. GUILLERMO MARTINEZ GONZALEZ (H),,,27.0
4,YB.LISTA DEL APRUEBO,PDC,0,AYSEN,2739,AISEN,7491,19M,74910019,"0,00%",15. JANNETTE SALGADO CHACON (M),,,27.0
5,YB.LISTA DEL APRUEBO,PDC,1,AYSEN,2739,AISEN,7491,19M,74910019,"0,74%",16. MARIO SANDOVAL VARGAS (H),,,27.0
0,YD.PATAGONIA SOMOS TODOS (D27),IND,3,AYSEN,2739,AISEN,7491,19M,74910019,"2,22%",17. MACARENA MAGDALENA MEDRANO VILLAGRA (M),,,27.0
1,YD.PATAGONIA SOMOS TODOS (D27),IND,2,AYSEN,2739,AISEN,7491,19M,74910019,"1,48%",18. LUIS ROLANDO DEL RIO MONCADA (H),,,27.0
2,YD.PATAGONIA SOMOS TODOS (D27),IND,1,AYSEN,2739,AISEN,7491,19M,74910019,"0,74%",19. DINA ELIZABETH AHUMADA CARES (M),,,27.0
3,YD.PATAGONIA SOMOS TODOS (D27),IND,3,AYSEN,2739,AISEN,7491,19M,74910019,"2,22%",20. JOSE LUIS SANCHEZ HUENTELICAN (H),,,27.0
4,YD.PATAGONIA SOMOS TODOS (D27),IND,3,AYSEN,2739,AISEN,7491,19M,74910019,"2,22%",21. CLAUDIO ALEJANDRO FIGUEROA ASI (H),,,27.0
0,YQ.APRUEBO DIGNIDAD,IND-RD,3,AYSEN,2739,AISEN,7491,19M,74910019,"2,22%",22. YARELA NICOHL GOMEZ SANCHEZ (M),,*,27.0
1,YQ.APRUEBO DIGNIDAD,RD,2,AYSEN,2739,AISEN,7491,19M,74910019,"1,48%",23. JULIO FRANCISCO ÑANCO ANTILEF (H),,,27.0
2,YQ.APRUEBO DIGNIDAD,PCCH,1,AYSEN,2739,AISEN,7491,19M,74910019,"0,74%",24. ROSA MAGDALENA PESUTIC VUKASOVIC (M),,,27.0
3,YQ.APRUEBO DIGNIDAD,PCCH,1,AYSEN,2739,AISEN,7491,19M,74910019,"0,74%",25. SAMUEL MALAQUIAS NAVARRO CASTRO (H),,,27.0
4,YQ.APRUEBO DIGNIDAD,PCCH,0,AYSEN,2739,AISEN,7491,19M,74910019,"0,00%",26. DIEGO HERNAN SALINAS BARRERA (H),,,27.0
0,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,8,AYSEN,2739,AISEN,7491,20M,74910020,"4,79%",1. DEISY PAULINA AVENDAÑO AVENDAÑO (M),,,27.0
1,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,6,AYSEN,2739,AISEN,7491,20M,74910020,"3,59%",2. PATRICIO ORLANDO SEGURA ORTIZ (H),,,27.0
2,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,0,AYSEN,2739,AISEN,7491,20M,74910020,"0,00%",3. ILSIE BEATRIZ WOLF HERRERA (M),,,27.0
3,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,2,AYSEN,2739,AISEN,7491,20M,74910020,"1,20%",4. CECILIO ALIER AGUILAR GALINDO (H),,,27.0
4,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,2,AYSEN,2739,AISEN,7491,20M,74910020,"1,20%",5. JORGE CONTRERAS MUÑOZ (H),,,27.0
0,XP.VAMOS POR CHILE,EVOPOLI,20,AYSEN,2739,AISEN,7491,20M,74910020,"11,98%",6. GEOCONDA NAVARRETE ARRATIA (M),,*,27.0
1,XP.VAMOS POR CHILE,IND-UDI,1,AYSEN,2739,AISEN,7491,20M,74910020,"0,60%",7. ARISTIDES BENAVENTE ANINAT (H),,,27.0
2,XP.VAMOS POR CHILE,UDI,3,AYSEN,2739,AISEN,7491,20M,74910020,"1,80%",8. MARIA TERESA CALVIS AVILES (M),,,27.0
3,XP.VAMOS POR CHILE,RN,9,AYSEN,2739,AISEN,7491,20M,74910020,"5,39%",9. MARCOS VARGAS ACEITUNO (H),,,27.0
4,XP.VAMOS POR CHILE,EVOPOLI,2,AYSEN,2739,AISEN,7491,20M,74910020,"1,20%",10. CINTHYA GIOVANNA PANTANALLI WANDERSLEBEN (M),,,27.0
0,YB.LISTA DEL APRUEBO,PS,9,AYSEN,2739,AISEN,7491,20M,74910020,"5,39%",11. VIVIANA BETANCOURT GALLEGOS (M),,,27.0
1,YB.LISTA DEL APRUEBO,PS,75,AYSEN,2739,AISEN,7491,20M,74910020,"44,91%",12. TOMAS LAIBE SAEZ (H),,*,27.0
2,YB.LISTA DEL APRUEBO,PPD,5,AYSEN,2739,AISEN,7491,20M,74910020,"2,99%",13. PAULINA PAZ RUZ DELFIN (M),,,27.0
3,YB.LISTA DEL APRUEBO,PR,1,AYSEN,2739,AISEN,7491,20M,74910020,"0,60%",14. GUILLERMO MARTINEZ GONZALEZ (H),,,27.0
4,YB.LISTA DEL APRUEBO,PDC,1,AYSEN,2739,AISEN,7491,20M,74910020,"0,60%",15. JANNETTE SALGADO CHACON (M),,,27.0
5,YB.LISTA DEL APRUEBO,PDC,5,AYSEN,2739,AISEN,7491,20M,74910020,"2,99%",16. MARIO SANDOVAL VARGAS (H),,,27.0
0,YD.PATAGONIA SOMOS TODOS (D27),IND,3,AYSEN,2739,AISEN,7491,20M,74910020,"1,80%",17. MACARENA MAGDALENA MEDRANO VILLAGRA (M),,,27.0
1,YD.PATAGONIA SOMOS TODOS (D27),IND,0,AYSEN,2739,AISEN,7491,20M,74910020,"0,00%",18. LUIS ROLANDO DEL RIO MONCADA (H),,,27.0
2,YD.PATAGONIA SOMOS TODOS (D27),IND,1,AYSEN,2739,AISEN,7491,20M,74910020,"0,60%",19. DINA ELIZABETH AHUMADA CARES (M),,,27.0
3,YD.PATAGONIA SOMOS TODOS (D27),IND,2,AYSEN,2739,AISEN,7491,20M,74910020,"1,20%",20. JOSE LUIS SANCHEZ HUENTELICAN (H),,,27.0
4,YD.PATAGONIA SOMOS TODOS (D27),IND,1,AYSEN,2739,AISEN,7491,20M,74910020,"0,60%",21. CLAUDIO ALEJANDRO FIGUEROA ASI (H),,,27.0
0,YQ.APRUEBO DIGNIDAD,IND-RD,6,AYSEN,2739,AISEN,7491,20M,74910020,"3,59%",22. YARELA NICOHL GOMEZ SANCHEZ (M),,*,27.0
1,YQ.APRUEBO DIGNIDAD,RD,2,AYSEN,2739,AISEN,7491,20M,74910020,"1,20%",23. JULIO FRANCISCO ÑANCO ANTILEF (H),,,27.0
2,YQ.APRUEBO DIGNIDAD,PCCH,2,AYSEN,2739,AISEN,7491,20M,74910020,"1,20%",24. ROSA MAGDALENA PESUTIC VUKASOVIC (M),,,27.0
3,YQ.APRUEBO DIGNIDAD,PCCH,1,AYSEN,2739,AISEN,7491,20M,74910020,"0,60%",25. SAMUEL MALAQUIAS NAVARRO CASTRO (H),,,27.0
4,YQ.APRUEBO DIGNIDAD,PCCH,0,AYSEN,2739,AISEN,7491,20M,74910020,"0,00%",26. DIEGO HERNAN SALINAS BARRERA (H),,,27.0
0,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,8,AYSEN,2739,AISEN,7491,21M,74910021,"5,16%",1. DEISY PAULINA AVENDAÑO AVENDAÑO (M),,,27.0
1,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,5,AYSEN,2739,AISEN,7491,21M,74910021,"3,23%",2. PATRICIO ORLANDO SEGURA ORTIZ (H),,,27.0
2,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,0,AYSEN,2739,AISEN,7491,21M,74910021,"0,00%",3. ILSIE BEATRIZ WOLF HERRERA (M),,,27.0
3,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,4,AYSEN,2739,AISEN,7491,21M,74910021,"2,58%",4. CECILIO ALIER AGUILAR GALINDO (H),,,27.0
4,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,4,AYSEN,2739,AISEN,7491,21M,74910021,"2,58%",5. JORGE CONTRERAS MUÑOZ (H),,,27.0
0,XP.VAMOS POR CHILE,EVOPOLI,10,AYSEN,2739,AISEN,7491,21M,74910021,"6,45%",6. GEOCONDA NAVARRETE ARRATIA (M),,*,27.0
1,XP.VAMOS POR CHILE,IND-UDI,1,AYSEN,2739,AISEN,7491,21M,74910021,"0,65%",7. ARISTIDES BENAVENTE ANINAT (H),,,27.0
2,XP.VAMOS POR CHILE,UDI,7,AYSEN,2739,AISEN,7491,21M,74910021,"4,52%",8. MARIA TERESA CALVIS AVILES (M),,,27.0
3,XP.VAMOS POR CHILE,RN,6,AYSEN,2739,AISEN,7491,21M,74910021,"3,87%",9. MARCOS VARGAS ACEITUNO (H),,,27.0
4,XP.VAMOS POR CHILE,EVOPOLI,1,AYSEN,2739,AISEN,7491,21M,74910021,"0,65%",10. CINTHYA GIOVANNA PANTANALLI WANDERSLEBEN (M),,,27.0
0,YB.LISTA DEL APRUEBO,PS,7,AYSEN,2739,AISEN,7491,21M,74910021,"4,52%",11. VIVIANA BETANCOURT GALLEGOS (M),,,27.0
1,YB.LISTA DEL APRUEBO,PS,82,AYSEN,2739,AISEN,7491,21M,74910021,"52,90%",12. TOMAS LAIBE SAEZ (H),,*,27.0
2,YB.LISTA DEL APRUEBO,PPD,3,AYSEN,2739,AISEN,7491,21M,74910021,"1,94%",13. PAULINA PAZ RUZ DELFIN (M),,,27.0
3,YB.LISTA DEL APRUEBO,PR,1,AYSEN,2739,AISEN,7491,21M,74910021,"0,65%",14. GUILLERMO MARTINEZ GONZALEZ (H),,,27.0
4,YB.LISTA DEL APRUEBO,PDC,0,AYSEN,2739,AISEN,7491,21M,74910021,"0,00%",15. JANNETTE SALGADO CHACON (M),,,27.0
5,YB.LISTA DEL APRUEBO,PDC,0,AYSEN,2739,AISEN,7491,21M,74910021,"0,00%",16. MARIO SANDOVAL VARGAS (H),,,27.0
0,YD.PATAGONIA SOMOS TODOS (D27),IND,1,AYSEN,2739,AISEN,7491,21M,74910021,"0,65%",17. MACARENA MAGDALENA MEDRANO VILLAGRA (M),,,27.0
1,YD.PATAGONIA SOMOS TODOS (D27),IND,2,AYSEN,2739,AISEN,7491,21M,74910021,"1,29%",18. LUIS ROLANDO DEL RIO MONCADA (H),,,27.0
2,YD.PATAGONIA SOMOS TODOS (D27),IND,0,AYSEN,2739,AISEN,7491,21M,74910021,"0,00%",19. DINA ELIZABETH AHUMADA CARES (M),,,27.0
3,YD.PATAGONIA SOMOS TODOS (D27),IND,1,AYSEN,2739,AISEN,7491,21M,74910021,"0,65%",20. JOSE LUIS SANCHEZ HUENTELICAN (H),,,27.0
4,YD.PATAGONIA SOMOS TODOS (D27),IND,1,AYSEN,2739,AISEN,7491,21M,74910021,"0,65%",21. CLAUDIO ALEJANDRO FIGUEROA ASI (H),,,27.0
0,YQ.APRUEBO DIGNIDAD,IND-RD,9,AYSEN,2739,AISEN,7491,21M,74910021,"5,81%",22. YARELA NICOHL GOMEZ SANCHEZ (M),,*,27.0
1,YQ.APRUEBO DIGNIDAD,RD,0,AYSEN,2739,AISEN,7491,21M,74910021,"0,00%",23. JULIO FRANCISCO ÑANCO ANTILEF (H),,,27.0
2,YQ.APRUEBO DIGNIDAD,PCCH,1,AYSEN,2739,AISEN,7491,21M,74910021,"0,65%",24. ROSA MAGDALENA PESUTIC VUKASOVIC (M),,,27.0
3,YQ.APRUEBO DIGNIDAD,PCCH,0,AYSEN,2739,AISEN,7491,21M,74910021,"0,00%",25. SAMUEL MALAQUIAS NAVARRO CASTRO (H),,,27.0
4,YQ.APRUEBO DIGNIDAD,PCCH,1,AYSEN,2739,AISEN,7491,21M,74910021,"0,65%",26. DIEGO HERNAN SALINAS BARRERA (H),,,27.0
0,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,7,AYSEN,2739,AISEN,7491,22M,74910022,"4,61%",1. DEISY PAULINA AVENDAÑO AVENDAÑO (M),,,27.0
1,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,13,AYSEN,2739,AISEN,7491,22M,74910022,"8,55%",2. PATRICIO ORLANDO SEGURA ORTIZ (H),,,27.0
2,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",3. ILSIE BEATRIZ WOLF HERRERA (M),,,27.0
3,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",4. CECILIO ALIER AGUILAR GALINDO (H),,,27.0
4,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",5. JORGE CONTRERAS MUÑOZ (H),,,27.0
0,XP.VAMOS POR CHILE,EVOPOLI,23,AYSEN,2739,AISEN,7491,22M,74910022,"15,13%",6. GEOCONDA NAVARRETE ARRATIA (M),,*,27.0
1,XP.VAMOS POR CHILE,IND-UDI,0,AYSEN,2739,AISEN,7491,22M,74910022,"0,00%",7. ARISTIDES BENAVENTE ANINAT (H),,,27.0
2,XP.VAMOS POR CHILE,UDI,3,AYSEN,2739,AISEN,7491,22M,74910022,"1,97%",8. MARIA TERESA CALVIS AVILES (M),,,27.0
3,XP.VAMOS POR CHILE,RN,12,AYSEN,2739,AISEN,7491,22M,74910022,"7,89%",9. MARCOS VARGAS ACEITUNO (H),,,27.0
4,XP.VAMOS POR CHILE,EVOPOLI,0,AYSEN,2739,AISEN,7491,22M,74910022,"0,00%",10. CINTHYA GIOVANNA PANTANALLI WANDERSLEBEN (M),,,27.0
0,YB.LISTA DEL APRUEBO,PS,4,AYSEN,2739,AISEN,7491,22M,74910022,"2,63%",11. VIVIANA BETANCOURT GALLEGOS (M),,,27.0
1,YB.LISTA DEL APRUEBO,PS,65,AYSEN,2739,AISEN,7491,22M,74910022,"42,76%",12. TOMAS LAIBE SAEZ (H),,*,27.0
2,YB.LISTA DEL APRUEBO,PPD,4,AYSEN,2739,AISEN,7491,22M,74910022,"2,63%",13. PAULINA PAZ RUZ DELFIN (M),,,27.0
3,YB.LISTA DEL APRUEBO,PR,2,AYSEN,2739,AISEN,7491,22M,74910022,"1,32%",14. GUILLERMO MARTINEZ GONZALEZ (H),,,27.0
4,YB.LISTA DEL APRUEBO,PDC,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",15. JANNETTE SALGADO CHACON (M),,,27.0
5,YB.LISTA DEL APRUEBO,PDC,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",16. MARIO SANDOVAL VARGAS (H),,,27.0
0,YD.PATAGONIA SOMOS TODOS (D27),IND,2,AYSEN,2739,AISEN,7491,22M,74910022,"1,32%",17. MACARENA MAGDALENA MEDRANO VILLAGRA (M),,,27.0
1,YD.PATAGONIA SOMOS TODOS (D27),IND,3,AYSEN,2739,AISEN,7491,22M,74910022,"1,97%",18. LUIS ROLANDO DEL RIO MONCADA (H),,,27.0
2,YD.PATAGONIA SOMOS TODOS (D27),IND,2,AYSEN,2739,AISEN,7491,22M,74910022,"1,32%",19. DINA ELIZABETH AHUMADA CARES (M),,,27.0
3,YD.PATAGONIA SOMOS TODOS (D27),IND,0,AYSEN,2739,AISEN,7491,22M,74910022,"0,00%",20. JOSE LUIS SANCHEZ HUENTELICAN (H),,,27.0
4,YD.PATAGONIA SOMOS TODOS (D27),IND,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",21. CLAUDIO ALEJANDRO FIGUEROA ASI (H),,,27.0
0,YQ.APRUEBO DIGNIDAD,IND-RD,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",22. YARELA NICOHL GOMEZ SANCHEZ (M),,*,27.0
1,YQ.APRUEBO DIGNIDAD,RD,0,AYSEN,2739,AISEN,7491,22M,74910022,"0,00%",23. JULIO FRANCISCO ÑANCO ANTILEF (H),,,27.0
2,YQ.APRUEBO DIGNIDAD,PCCH,3,AYSEN,2739,AISEN,7491,22M,74910022,"1,97%",24. ROSA MAGDALENA PESUTIC VUKASOVIC (M),,,27.0
3,YQ.APRUEBO DIGNIDAD,PCCH,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",25. SAMUEL MALAQUIAS NAVARRO CASTRO (H),,,27.0
4,YQ.APRUEBO DIGNIDAD,PCCH,1,AYSEN,2739,AISEN,7491,22M,74910022,"0,66%",26. DIEGO HERNAN SALINAS BARRERA (H),,,27.0
0,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,2,AYSEN,2739,AISEN,7491,23M,74910023,"1,56%",1. DEISY PAULINA AVENDAÑO AVENDAÑO (M),,,27.0
1,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,3,AYSEN,2739,AISEN,7491,23M,74910023,"2,34%",2. PATRICIO ORLANDO SEGURA ORTIZ (H),,,27.0
2,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,1,AYSEN,2739,AISEN,7491,23M,74910023,"0,78%",3. ILSIE BEATRIZ WOLF HERRERA (M),,,27.0
3,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,3,AYSEN,2739,AISEN,7491,23M,74910023,"2,34%",4. CECILIO ALIER AGUILAR GALINDO (H),,,27.0
4,"XC.A PULSO, POR EL BUEN VIVIR (D27)",IND,1,AYSEN,2739,AISEN,7491,23M,74910023,"0,78%",5. JORGE CONTRERAS MUÑOZ (H),,,27.0
0,XP.VAMOS POR CHILE,EVOPOLI,15,AYSEN,2739,AISEN,7491,23M,74910023,"11,72%",6. GEOCONDA NAVARRETE ARRATIA (M),,*,27.0
1,XP.VAMOS POR CHILE,IND-UDI,2,AYSEN,2739,AISEN,7491,23M,74910023,"1,56%",7. ARISTIDES BENAVENTE ANINAT (H),,,27.0
2,XP.VAMOS POR CHILE,UDI,7,AYSEN,2739,AISEN,7491,23M,74910023,"5,47%",8. MARIA TERESA CALVIS AVILES (M),,,27.0
3,XP.VAMOS POR CHILE,RN,11,AYSEN,2739,AISEN,7491,23M,74910023,"8,59%",9. MARCOS VARGAS ACEITUNO (H),,,27.0
4,XP.VAMOS POR CHILE,EVOPOLI,1,AYSEN,2739,AISEN,7491,23M,74910023,"0,78%",10. CINTHYA GIOVANNA PANTANALLI WANDERSLEBEN (M),,,27.0
0,YB.LISTA DEL APRUEBO,PS,3,AYSEN,2739,AISEN,7491,23M,74910023,"2,34%",11. VIVIANA BETANCOURT GALLEGOS (M),,,27.0
1,YB.LISTA DEL APRUEBO,PS,57,AYSEN,2739,AISEN,7491,23M,74910023,"44,53%",12. TOMAS LAIBE SAEZ (H),,*,27.0
2,YB.LISTA DEL APRUEBO,PPD,4,AYSEN,2739,AISEN,7491,23M,74910023,"3,12%",13. PAULINA PAZ RUZ DELFIN (M),,,27.0
3,YB.LISTA DEL APRUEBO,PR,1,AYSEN,2739,AISEN,7491,23M,74910023,"0,78%",14. GUILLERMO MARTINEZ GONZALEZ (H),,,27.0
4,YB.LISTA DEL APRUEBO,PDC,0,AYSEN,2739,AISEN,7491,23M,74910023,"0,00%",15. JANNETTE SALGADO CHACON (M),,,27.0
5,YB.LISTA DEL APRUEBO,PDC,0,AYSEN,2739,AISEN,7491,23M,74910023,"0,00%",16. MARIO SANDOVAL VARGAS (H),,,27.0
0,YD.PATAGONIA SOMOS TODOS (D27),IND,3,AYSEN,2739,AISEN,7491,23M,74910023,"2,34%",17. MACARENA MAGDALENA MEDRANO VILLAGRA (M),,,27.0
